nome_empresa,website,telefone,endereco,rating,reviews,source,segmento,cidade,estado,email,v2_score,predicted_score,enrichment_status,decision_makers_apollo,apollo_emails,decision_makers,decision_makers_emails
Ortopedia Gonçalves Pereira Indústria e Comércio,https://www.facebook.com/ortopedia.goncalvespereira,+55 27 3222-4563,"R. Hermes Curry Carneiro, 576 - Monte Belo, Vitória - ES, 29053-221, Brazil",4.3,57.0,Google Places Advanced,,,,,,,,,,,
Ortopedia Recife,http://www.ortopediarecife.com.br/%20e%20https://www.instagram.com/ortopediarecife/,+55 81 98743-6718,"Estr. de Belém, 316 - Encruzilhada, Recife - PE, 52030-000, Brazil",4.4,32.0,Google Places Advanced,,,,,,,,,,,
Ortopedia Regional Proteses,,+55 19 3231-3999,"R. José Paulino, 2009 - Centro, Campinas - SP, 13023-102, Brazil",3.3,7.0,Google Places Advanced,,,,,,,,,,,
Ortopedia Vaalmed | Porto Alegre - Assis Brasil,https://www.ortopediavaalmed.com.br/?loja=zona-norte-porto-alegre&utm_source=google&utm_medium=organic&utm_content=main_button&utm_campaign=gmb,+55 51 3574-9073,"Av. Assis Brasil, 2945 - Passo d'Areia, Porto Alegre - RS, 91010-004, Brazil",4.6,42.0,Google Places Advanced,,,,,,,,,,,
Ortopedia Vitória Ltda,,+55 27 99943-9623,"R. Constante Sodré, 505 - Santa Lucia, Vitória - ES, 29056-310, Brazil",,,Google Places Advanced,,,,,,,,,,,
Ortoplan Comércio de Implantes Ortopédicos,,+55 81 3274-9000,"R. Gen. Polidoro, 267 - Várzea, Recife - PE, 50740-050, Brazil",5.0,2.0,Google Places Advanced,,,,,,,,,,,
Ortopédica Curitiba,http://www.ortopedicacuritiba.com.br/,+55 41 3018-6120,"Rua Doutor Aluízio França, 425 - Bigorrilho, Curitiba - PR, 80710-410, Brazil",4.5,31.0,Google Places Advanced,,,,,,,,,,,
Ortopédica Joinville,https://loja.infinitepay.io/santa_ana,+55 47 99190-2971,"Av. Cel. Procópio Gomes, 216 - Bucarein, Joinville - SC, 89202-300, Brazil",4.6,31.0,Google Places Advanced,,,,,,,,,,,
Ortopédica Patrikios,http://ortopedicapatrikios.com.br/,+55 41 3332-7383,"Av. Mal. Floriano Peixoto, 2393 - Rebouças, Curitiba - PR, 80220-000, Brazil",4.3,12.0,Google Places Advanced,,,,,,,,,,,
Ortossintética Equipamentos para Home Care e Oxigênio Medicinal,http://ortossintetica.com.br/,+55 4003-5377,"Av. Manoel Ribas, 7295 - Santa Felicidade, Curitiba - PR, 82400-000, Brazil",4.9,83.0,Google Places Advanced,,,,,,,,,,,
Ortosul Ortopedia,http://ortosulortopedia.com.br,+55 47 3426-4137,"R. Cel. Francisco Gomes, 400 - Bucarein, Joinville - SC, 89202-250, Brazil",,,Google Places Advanced,,,,,,,,,,,
Ortotecno Produtos Ortopédicos,http://www.ortotecno.com.br/,+55 31 3335-8920,"R. Uberaba, 435 - Barro Preto, Belo Horizonte - MG, 30180-080, Brazil",4.7,6.0,Google Places Advanced,,,,,,,,,,,
Ortovan Prosthetics and Orthotics Center,http://www.ortovan.com.br/,+55 19 97162-4106,"R. José Paulino, 1948 - Centro, Campinas - SP, 13023-102, Brazil",4.6,28.0,Google Places Advanced,,,,,,,,,,,
Out Box Mob - Mobiliário Para Laboratório De Próteses Dentárias - Curitiba,https://outboxmob.com.br/,+55 41 3349-3065,"Estr. do Ganchinho, 4234 - Ganchinho, Curitiba - PR, 81935-552, Brazil",5.0,24.0,Google Places Advanced,,,,,,,,,,,
Ox-genium Usina de Oxigênio e Equipamentos Hospitalares,https://www.ox-genium.com.br/,+55 31 3532-4643,"R. Jequitaí, 160 - Santo Andre, Belo Horizonte - MG, 31230-590, Brazil",4.4,7.0,Google Places Advanced,,,,,,,,,,,
Oxlab Hospitalar,https://oxlab.com.br/,+55 21 99575-9988,"R. José Maurício, 101 - loja H - Penha, Rio de Janeiro - RJ, 21070-150, Brazil",4.1,87.0,Google Places Advanced,,,,,,,,,,,
Oxímetro Brasil,https://www.oximetrobrasil.com.br/,+55 51 98939-5330,"R. Sr. dos Passos, 235 - Centro Histórico, Porto Alegre - RS, 90020-180, Brazil",5.0,48.0,Google Places Advanced,,,,,,,,,,,
PAMED,http://pamed-rio.com.br/,+55 21 2586-3333,"Av. Pasteur, 184 - Botafogo, Rio de Janeiro - RJ, 22290-240, Brazil",4.8,10.0,Google Places Advanced,,,,,,,,,,,
PASAN DISTRIBUIDORA HOSPITALAR LTDA,https://www.pasanhospitalar.com/,+55 62 99374-9007,"R. 260, 68 - Qd. 07 Lt. 03 - St. Coimbra, Goiânia - GO, 74533-030, Brazil",5.0,62.0,Google Places Advanced,,,,,,,,,,,
PB Hospitalar,,+55 81 3132-4911,"R. Manoel Joaquim de Almeida, 96 - Loja 1 e 2 - Iputinga, Recife - PE, 50670-370, Brazil",3.7,11.0,Google Places Advanced,,,,,,,,,,,
PC Service Tecnologia,https://www.pcservice.com.br/,+55 21 3907-9300,"Av. Barão de Tefé, 7 - Saúde, Rio de Janeiro - RJ, 20220-460, Brazil",4.5,171.0,Google Places Advanced,,,,,,,,,,,
PCI PROTESE CAPILAR IMPORTADA,https://protesecapilarimportada.com/,+55 11 96918-2819,"R. Casa do Ator, 399 - Vila Olímpia, São Paulo - SP, 04546-001, Brazil",5.0,19.0,Google Places Advanced,,,,,,,,,,,
PDZ Dentária Zottis,https://www.facebook.com/dentaria.zottis.10,+55 51 3227-5212,"R. Gen. Vitorino, 166 - Centro Histórico, Porto Alegre - RS, 90020-170, Brazil",4.4,16.0,Google Places Advanced,,,,,,,,,,,
PE-Implantes-Comércio de Implantes Ortopédicos,,+55 81 3031-9747,"R. Antônio Novais, 1 - Graças, Recife - PE, 52050-280, Brazil",,,Google Places Advanced,,,,,,,,,,,
PH Química | Produtos de Limpeza Salvador,https://bit.ly/3UITXkF,+55 71 3034-3044,"Praça Mal. Deodoro, 11 - e 12, lojas 11 e 12 - Comércio, Salvador - BA, 40015-340, Brazil",4.5,90.0,Google Places Advanced,,,,,,,,,,,
PHARMAHOSP,,+55 31 2555-8126,"R. Platina, 463 - Sala 02 - Prado, Belo Horizonte - MG, 30411-131, Brazil",4.9,52.0,Google Places Advanced,,,,,,,,,,,
PHARMAKON,http://pharmakonbsb.com.br/,+55 61 3349-9596,"SHCN CLN 405 Bloco E Loja 41 e 45 - Asa Norte, Brasília - DF, 70846-550, Brazil",4.2,46.0,Google Places Advanced,,,,,,,,,,,
PHD produtos hospitalares,,+55 51 3348-2927,"R. Sérgio Jungblut Dieterich, 880 - Building 7 - Sarandi, Porto Alegre - RS, 91060-410, Brazil",5.0,2.0,Google Places Advanced,,,,,,,,,,,
PHS Group | Potenza e Tokuyama,http://www.phsgroup.com.br/,+55 800 000 3780,"R. Guilherme Boldt, N° 210 - Bairro: - Zona Industrial Norte, Joinville - SC, 89239-260, Brazil",3.9,11.0,Google Places Advanced,,,,,,,,,,,
PIONEIRA Produtos Dentários Ltda,http://www.dentalpioneira.com.br/,+55 11 2241-1452,"R. Ernesto Simões Filho, 415 - Vila Nova Galvão, São Paulo - SP, 02281-130, Brazil",3.0,2.0,Google Places Advanced,,,,,,,,,,,
PLUMB - Quantum Solutions,,+55 47 99902-6787,"R. Nova Esperança, 386 - Jardim Iririú, Joinville - SC, 89224-370, Brazil",,,Google Places Advanced,,,,,,,,,,,
PMH Products Hospital Doctors,,+55 61 3403-1300,"Sia Trecho 17, 8 - s/n - SIA, Brasília - DF, 71200-222, Brazil",4.5,81.0,Google Places Advanced,,,,,,,,,,,
PRATICA PRODUTOS HOSPITALARES - REPRESENTANTE GE HEALTHCARE DF/GO/TO/MG/CE/PI/MA,http://www.pratica.med.br/,+55 61 3028-6448,"Sria I Qi 2 Conjunto F, 84 - Plano Piloto, Brasília - DF, 71010-060, Brazil",5.0,4.0,Google Places Advanced,,,,,,,,,,,
PRAXIS LABORATORIO DIGITAL,,+55 61 99583-9925,"Rua 12 - St. Hab. Vicente Pires - Vicente Pires, Brasília - DF, 72007-735, Brazil",5.0,1.0,Google Places Advanced,,,,,,,,,,,
PRIMHO Paracambi Industria de Móveis Hospitalares,http://www.idealbequem.com.br/,+55 21 2501-5055,"R. Rio de Janeiro, 127 - s/n, Lote 12, Paracambi - RJ, 26600-000, Brazil",5.0,4.0,Google Places Advanced,,,,,,,,,,,
PROESTHETIC-Laboratório de Prótese Odontológica,,+55 41 3076-8603,"R. Mal. Deodoro, 503 - 18º andar - Centro, Curitiba - PR, 80020-000, Brazil",4.0,8.0,Google Places Advanced,,,,,,,,,,,
PROLAB Laboratório de Prótese Dentária,https://www.prolabdigitalcad.com/,+55 11 94014-8088,"Av. do Oratório, 5156 - Jardim Guairaca, São Paulo - SP, 03220-300, Brazil",5.0,6.0,Google Places Advanced,,,,,,,,,,,
PROMED COMERCIO DE PRODUTOS HOSPITALARES LTDA.,http://promedrj.com.br/,+55 21 2288-8683,"R. Maj. Ávila, 291 - Tijuca, Rio de Janeiro - RJ, 20540-092, Brazil",4.8,23.0,Google Places Advanced,,,,,,,,,,,
PSYC Healthtech,http://www.psyc.com.br/,+55 11 93279-7549,"R. Br. de Itapetininga, 37 - Centro Histórico de São Paulo, São Paulo - SP, 01042-001, Brazil",5.0,2.0,Google Places Advanced,,,,,,,,,,,
PTech Innovative Healthcare Tech Solutions,http://ptech.digital/,,"R. Barata Ribeiro, 237 - CJ144 - Bela Vista, São Paulo - SP, 01308-000, Brazil",,,Google Places Advanced,,,,,,,,,,,
PULSE CLINIC,https://pulseclinic.com.br/,+55 47 98815-0773,"R. Rio Grande do Sul, 385 - SALA 201 - Anita Garibaldi, Joinville - SC, 89203-570, Brazil",4.8,16.0,Google Places Advanced,,,,,,,,,,,
Paclimed Distribuidora de Produtos Farmacêuticos,https://www.paclimed.com.br/,+55 21 2502-1555,"R. Barão de Ubá, 201 - Praça da Bandeira, Rio de Janeiro - RJ, 20260-050, Brazil",4.8,24.0,Google Places Advanced,,,,,,,,,,,
Padrão Distribuidora,https://padraodistribuidora.com/?utm_source=google&utm_medium=gbp&utm_campaign=endpoints&utm_content=padraonet,+55 81 3202-9999,"R.Floriano Peixoto, 308 - São José, Recife - PE, 50020-068, Brazil",3.3,163.0,Google Places Advanced,,,,,,,,,,,
Palmar and Herbal Essences,,+55 71 3264-1360,"Praça Mal. Deodoro, 16 - Comércio, Salvador - BA, 40015-340, Brazil",4.5,98.0,Google Places Advanced,,,,,,,,,,,
Palmilha Inteligente - Para dor nos pés - Especialistas em Ortopédicos| Colete sob medida | Prótese,http://www.palmilhainteligentebrasil.com.br/,+55 16 3610-7424,"R. Floriano Peixoto, 1071 - Sala 05 - Centro, Ribeirão Preto - SP, 14010-200, Brazil",4.8,5.0,Google Places Advanced,,,,,,,,,,,
Panpharma Distribuidora de Medicamentos,http://www.panpharma.com.br/,+55 11 2107-2000,"R. Olimpíadas, 100 - Vila Olímpia, São Paulo - SP, 04551-000, Brazil",2.3,8.0,Google Places Advanced,,,,,,,,,,,
Parana Protese,,+55 41 3024-3996,"R. Saldanha Marinho, 456 - Centro, Curitiba - PR, 80410-150, Brazil",5.0,1.0,Google Places Advanced,,,,,,,,,,,
Paraná Implantes,https://api.whatsapp.com/send?phone=5541992166406&text=Ol%C3%A1!%20Vim%20do%20google.%20Gostaria%20de%20mais%20informa%C3%A7%C3%B5es%20sobre%20a%20cl%C3%ADnica.,+55 41 3538-5558,"Av. Brasília, 5030 - Novo Mundo, Curitiba - PR, 81020-010, Brazil",4.9,102.0,Google Places Advanced,,,,,,,,,,,
Parcomed,https://parcomed.com.br/site/,+55 41 3342-6292,"Av. Sete de Setembro, 4615 - Batel, Curitiba - PR, 80240-000, Brazil",4.8,20.0,Google Places Advanced,,,,,,,,,,,
Patriar - Peças e Materiais para Ar Condicionado Ribeirão Preto,,+55 16 3289-9119,"R. Duque de Caxias, 1246 - Centro, Ribeirão Preto - SP, 14015-020, Brazil",4.8,16.0,Google Places Advanced,,,,,,,,,,,
Pec Lab,http://www.peclab.com.br/,+55 31 3481-3749,"Rua Euclásio, 96 - Santa Efigênia, Belo Horizonte - MG, 30260-220, Brazil",4.2,10.0,Google Places Advanced,,,,,,,,,,,
Pelegrini Distribuidora de Produtos Farmacêuticos,https://pelegrinionline.com.br/,+55 800 941 0444,"Av. Papenborg, 785, Gov. Celso Ramos - SC, 88190-000, Brazil",5.0,10.0,Google Places Advanced,,,,,,,,,,,
Pelissari Management and Technology,,+55 41 3340-1100,"Av. Sete de Setembro, 2451 - 9º andar - Rebouças, Curitiba - PR, 80230-010, Brazil",4.9,121.0,Google Places Advanced,,,,,,,,,,,
Perfecta Manipulation Pharmacy in Florianópolis,http://www.perfectafarmacia.com.br/,+55 48 3222-4115,"R. Vidal Ramos, 136 - Centro, Florianópolis - SC, 88010-320, Brazil",4.5,601.0,Google Places Advanced,,,,,,,,,,,
Perio Implant Team,https://slmandic.edu.br/,+55 21 99737-0379,"R. Sorocaba, 316 - Botafogo, Rio de Janeiro - RJ, 22271-110, Brazil",4.6,11.0,Google Places Advanced,,,,,,,,,,,
Periodontia AG - Alexandre Grando,https://go.hotmart.com/F46131543G,+55 19 98867-7722,"Ed. Premier Corporate Office Estacionamento gratuito no prédio com manobrista - R. Cônego Nery, 477 - sala 22 - Jardim Guanabara, Campinas - SP, 13073-180, Brazil",5.0,220.0,Google Places Advanced,,,,,,,,,,,
Pfizer Brazil,http://www.pfizer.com.br/,+55 11 5185-8500,"Rua Alexandre Dumas, 1860 - Santo Amaro, São Paulo - SP, 04717-904, Brazil",4.5,167.0,Google Places Advanced,,,,,,,,,,,
Pharlab Pharmaceutical Industry,http://www.pharlab.com.br/,+55 800 037 3322,"Rua Rio de Janeiro, 2702 - Pilotis - Lourdes, Belo Horizonte - MG, 30160-042, Brazil",4.1,13.0,Google Places Advanced,,,,,,,,,,,
Pharma Hospitalar & Delivery,http://pharmahospitalar.online/,+55 61 99135-7742,"Rua da Gameleira, 611 - lj-02/03 - São Sebastião, Brasília - DF, 71691-049, Brazil",4.8,24.0,Google Places Advanced,,,,,,,,,,,
Pharma and Life Manipulation Pharmacy,https://farmaviva.com.br/contato/,+55 19 3396-6475,"Av. Júlio de Mesquita, 766 - Cambuí, Campinas - SP, 13025-060, Brazil",4.6,101.0,Google Places Advanced,,,,,,,,,,,
Pharma-K Medicamentos Especiais,https://www.pharmak.com.br/,+55 11 3871-2475,"Edifício Lincoln Offices - Rua Lincoln Albuquerque, 259 - CJ. 23/24 - Perdizes, São Paulo - SP, 05004-010, Brazil",4.5,17.0,Google Places Advanced,,,,,,,,,,,
Pharmacia Bioethica,http://www.bioethica.com.br/,+55 71 3453-8300,"Empresarial Torre do Parque Lj. 07 - via whatsapp - Av. Antônio Carlos Magalhães, 771 - 71 - 987456643 - Itaigara, Salvador - BA, 41825-000, Brazil",4.5,15.0,Google Places Advanced,,,,,,,,,,,
Pharmacy and drugstore Coradelli PA 24 Hours,http://www.drogariacoradelli.com.br/,+55 47 3466-0305,"R. João da Costa Júnior, 72 - João Costa, Joinville - SC, 89209-400, Brazil",3.9,175.0,Google Places Advanced,,,,,,,,,,,
Pharmanectar,https://www.pharmanectarloja.com.br/,+55 31 3261-4028,"R. Pernambuco, nº 1066 - Funcionários, Belo Horizonte - MG, 30130-151, Brazil",4.9,430.0,Google Places Advanced,,,,,,,,,,,
Pharmascience Indústria Farmacêutica,http://www.pharmascience.com.br/,+55 31 3505-0505,"R. Texaco, 640 - Dom I. Jardim Piemonte / Norte, Betim - MG, 32689-322, Brazil",3.2,46.0,Google Places Advanced,,,,,,,,,,,
Phoenix Health Solutions,https://phoenix.med.br/home/,+55 41 3079-3077,"R. Fernandes de Barros, 537 - Alto da XV, Curitiba - PR, 80045-390, Brazil",1.0,1.0,Google Places Advanced,,,,,,,,,,,
Pier 1 Importação e Exportação de Material Médico Hospitalar,,+55 19 3266-5610,"Av. Jacaúna, 928 - Vila Aeroporto, Campinas - SP, 13054-107, Brazil",,,Google Places Advanced,,,,,,,,,,,
Pierre Fabre Brazil,http://www.pierre-fabre.com/en/implantations/brazil,+55 21 3575-8150,"Av. das Américas, 3434 - Barra da Tijuca, Rio de Janeiro - RJ, 22640-102, Brazil",4.2,5.0,Google Places Advanced,,,,,,,,,,,
Pinus Indústria Química e Farmacêutica,,+55 21 2427-3004,"R. André Rocha, 2330 - Jacarepaguá, Rio de Janeiro - RJ, 22710-561, Brazil",5.0,1.0,Google Places Advanced,,,,,,,,,,,
Planning Center FaceImagem,,+55 81 98213-9930,"Praça do Derby, 149 - salas 1005 & 1006 - Derby, Recife - PE, 52010-140, Brazil",,,Google Places Advanced,,,,,,,,,,,
Plantão Saúde - CLS 102 Asa Sul - Rua das Farmácias,,,"SHCS CLS 102 Loja 05, BL B - Asa Sul, Brasília - DF, 70330-525, Brazil",4.1,33.0,Google Places Advanced,,,,,,,,,,,
Plastic Surgery Clinic Dr. Lauro Avellan,,+55 31 98987-5659,"Rua dos Guajajaras, 628 - sala 107 - Lourdes, Belo Horizonte - MG, 30180-100, Brazil",4.9,107.0,Google Places Advanced,,,,,,,,,,,
Plena Distribuidora de Medicamentos,,+55 800 940 9208,"Cais Santa Rita, 326 - São José, Recife - PE, 50020-350, Brazil",2.9,26.0,Google Places Advanced,,,,,,,,,,,
Plena Medicamentos Especiais,http://www.plenamedicamentos.com.br/,+55 11 2061-3456,"R. Dr. José Maria Azevedo, 180 - Vila Monumento, São Paulo - SP, 01550-020, Brazil",5.0,1164.0,Google Places Advanced,,,,,,,,,,,
Pluspharma Distribuidora,https://pluspharma.com.br/,+55 71 3032-2600,"R. Cariparé, SN - Granjas Rurais Pres. Vargas, Salvador - BA, 41230-075, Brazil",5.0,26.0,Google Places Advanced,,,,,,,,,,,
Pnfarmaceutica,https://pnfarma.com.br/,+55 48 3995-0113,"R. Alça de Acesso, 110 - Pacheco, Palhoça - SC, 88135-010, Brazil",5.0,3.0,Google Places Advanced,,,,,,,,,,,
Polar Fix Trade and Industry Hospital Products,http://polarfix.com.br/,+55 11 4512-8600,"R. Ruzzi, 607 - Sertãozinho, Mauá - SP, 09370-850, Brazil",4.3,66.0,Google Places Advanced,,,,,,,,,,,
Poli Express Logística,http://www.poliexpress.com.br/,+55 71 3341-0268,"Av. Santiago de Compostela, 351 - Parque Bela Vista, Salvador - BA, 40279-150, Brazil",4.5,40.0,Google Places Advanced,,,,,,,,,,,
Polisani Produtos Médicos e Hospitalares. Especializado em Ortopedia e Podologia.,http://www.polisani.com.br/,+55 41 3225-6369,"Próximo ao terminal de ônibus Guadalupe - R. André de Barros, 525 - Centro, Curitiba - PR, 80010-080, Brazil",4.2,103.0,Google Places Advanced,,,,,,,,,,,
Polymedical Importação Produtos Médicos,,+55 41 3356-3334,"R. Mariano Torres, 729 - Sala 101 - Centro, Curitiba - PR, 80060-120, Brazil",,,Google Places Advanced,,,,,,,,,,,
Pontifical Catholic University of Rio Grande do Sul,http://www.pucrs.br/,+55 51 3320-3500,"Av. Ipiranga, 6681 - Partenon, Porto Alegre - RS, 90619-900, Brazil",4.6,2573.0,Google Places Advanced,,,,,,,,,,,
Porto Equipo Equipamentos Odontológicos,https://lojaportoequipo.com/,+55 51 3307-0707,"R. Dom Pedro II, 210 - São João, Porto Alegre - RS, 90550-140, Brazil",5.0,150.0,Google Places Advanced,,,,,,,,,,,
Porto Saúde RS,https://portosauders.com.br/,+55 51 99449-7732,"Av. Protásio Alves, 4629 - sala 206 - Petrópolis, Porto Alegre - RS, 91310-003, Brazil",5.0,16.0,Google Places Advanced,,,,,,,,,,,
Porto Surgical,http://portosurgical.com.br/,+55 21 3512-5250,"Av. José Silva de Azevedo Neto, 200 - Bloco 3 Sala 301 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-056, Brazil",5.0,13.0,Google Places Advanced,,,,,,,,,,,
Portodent,http://portodent.com.br/,+55 51 3374-3396,"R. Ernesto da Fontoura, 1423 - São Geraldo, Porto Alegre - RS, 90230-091, Brazil",4.0,4.0,Google Places Advanced,,,,,,,,,,,
Prado Cirúrgica,http://pradocirurgica.com.br/,+55 19 97405-8182,"Av. Jorge Tibiriçá, 1241 - Jardim dos Oliveiras, Campinas - SP, 13044-125, Brazil",4.9,58.0,Google Places Advanced,,,,,,,,,,,
Precision Bones,http://www.precisionbones.com.br/,+55 16 3900-0788,"R. Guará, 1846 - Vila Elisa, Ribeirão Preto - SP, 14075-510, Brazil",,,Google Places Advanced,,,,,,,,,,,
Precision Hospitalar,http://www.precisionhospitalar.com.br/,+55 16 3236-9010,"Rua Ângela Berbel Pagano, 6 - Jardim Alvorada, Cravinhos - SP, 14140-000, Brazil",4.5,2.0,Google Places Advanced,,,,,,,,,,,
Precision Laboratório de Próteses Dentárias,http://www.precisionlaboratorio.com.br/,+55 11 3848-9393,"Av. Santo Amaro, 1047 - Vila Nova Conceição, São Paulo - SP, 04505-001, Brazil",5.0,7.0,Google Places Advanced,,,,,,,,,,,
Predileta DF distribuidora de medicamentos LTDA,,+55 61 2104-4750,"Scia - Q 8 Conjunto L, 14 - s/n lt 14 - SCIA, Brasília - DF, 71250-740, Brazil",5.0,5.0,Google Places Advanced,,,,,,,,,,,
Premier Implants,https://premierimplants.meudoutor.com/,+55 47 3026-4860,"R. Mário Lobo, 221 - Centro, Joinville - SC, 89201-330, Brazil",4.9,144.0,Google Places Advanced,,,,,,,,,,,
Prime,http://www.implanteprime.com.br/,+55 21 3251-8190,"R. Min. Viveiros de Castro, 32 - Copacabana, Rio de Janeiro - RJ, 22021-010, Brazil",5.0,3.0,Google Places Advanced,,,,,,,,,,,
Prime Implantes,,+55 19 3213-1510,"Av. Andrade Neves, 2412 - 92 - Jardim Chapadão, Campinas - SP, 13070-001, Brazil",4.0,13.0,Google Places Advanced,,,,,,,,,,,
Prime Instrumentos Cirúrgicos,http://primeinstrumentos.com.br/,+55 16 3434-3170,"R. Bernardo Gonçalves, 102 - Jardim Roberto Benedetti, Ribeirão Preto - SP, 14098-202, Brazil",,,Google Places Advanced,,,,,,,,,,,
Prime Welt,https://primewelt.com.br/,+55 31 98269-2975,"Av. Raja Gabáglia, 2642 - Estoril, Belo Horizonte - MG, 30494-170, Brazil",5.0,3.0,Google Places Advanced,,,,,,,,,,,
Principale Digital Clinic,https://www.principale.com.br/,+55 61 99658-7982,"Guará II QE 30 Bloco B SALA 102 - GUARA 2, Brasília - DF, 71065-620, Brazil",5.0,93.0,Google Places Advanced,,,,,,,,,,,
Principale Digital Lab,https://principaledigitallab.com/,+55 61 99888-9802,"Guará II QE 30 Bloco B SALA 112 - Guará, Brasília - DF, 71065-620, Brazil",5.0,1.0,Google Places Advanced,,,,,,,,,,,
Prisma Medical,,+55 62 3092-2848,"R. 16-A, 550 - St. Aeroporto, Goiânia - GO, 74075-150, Brazil",,,Google Places Advanced,,,,,,,,,,,
Prisma Medical - Materiais Cirúrgicos Ortopédicos,http://www.prismamedical.com.br/,+55 16 3931-2858,"Av. Independência, 2971 - Alto da Boa Vista, Ribeirão Preto - SP, 14010-210, Brazil",5.0,1.0,Google Places Advanced,,,,,,,,,,,
Pro Delphus Simuladores Cirúrgicos,http://www.prodelphus.com/,+55 81 97109-6821,"R. Prof. Alfeu Rabêlo, 169 - Casa Caiada, Olinda - PE, 53130-420, Brazil",4.9,27.0,Google Places Advanced,,,,,,,,,,,
Pro Dente - Laboratório de prótese - Prótese odontológica - Salvador,,+55 71 99137-2704,"R. Altino Serbeto de Barros, 173 - Sala 1802 - Pituba, Salvador - BA, 41830-492, Brazil",,,Google Places Advanced,,,,,,,,,,,
Pro Medical Campinas - Aluguel Locação de Equipamento Hospitalar,,+55 19 98345-8129,"R. Eleutério Rodrigues, 285 - Vila Nova, Campinas - SP, 13073-066, Brazil",5.0,489.0,Google Places Advanced,,,,,,,,,,,
Proceram Laboratório Digital,http://instagram.com/proceramlaboratoriodigital,+55 61 3223-8265,"Setor Comercial Norte Q 1 Ed. Rossi - Esplanada Business, BL G - Sala 401 - Asa Norte, Brasília - DF, 70740-610, Brazil",4.7,15.0,Google Places Advanced,,,,,,,,,,,
Procular Próteses Oculares,http://www.procular.com.br/,+55 11 3224-8106,"R. Aurora, 983 - República, São Paulo - SP, 01209-001, Brazil",4.9,79.0,Google Places Advanced,,,,,,,,,,,
Proderj,http://www.proderj.rj.gov.br/,+55 21 2333-0239,"817 - 24° e - Av. Pres. Vargas, 25° andares - Centro, Rio de Janeiro - RJ, 20071-004, Brazil",4.0,253.0,Google Places Advanced,,,,,,,,,,,
