Nome Empresa,Website,Address,Rating,Reviews,Phone,Types,Summary,Source,Search_Query,City_Scope,Keyword_Scope
"Quimidrol Comércio, Indústria e Importação Ltda",http://www.quimidrol.com.br/,"R. Dona Francisca, 6505 - Distrito Industrial, Joinville - SC, 89219-530, Brazil",4.3,40.0,+55 47 3027-8700,"point_of_interest, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Joinville, SC","Joinville, SC",Fabricante de Produtos Odontológicos
S.I.N. Lounge - Joinville,https://www.sinimplantsystem.com.br/,"R. Lages, 803 - América, Joinville - SC, 89204-010, Brazil",4.6,11.0,+55 48 99616-0813,"store, point_of_interest, health, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Joinville, SC","Joinville, SC",Fabricante de Produtos Odontológicos
Welfare Instrumentais Cirúrgicos,http://www.welfare.com.br/,"R. Pres. Campos Salles, 45 - Glória, Joinville - SC, 89217-100, Brazil",5.0,1.0,+55 47 3433-6572,"store, point_of_interest, health, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Joinville, SC","Joinville, SC",Fabricante de Produtos Odontológicos
JD Odonto,,"R. Graviola, 80 - Saguaçu, Joinville - SC, 89221-410, Brazil",5.0,3.0,+55 47 3033-3781,"store, point_of_interest, health, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Joinville, SC","Joinville, SC",Fabricante de Produtos Odontológicos
Neodent Joinville,,"Rua Blumenau, 64, salas 804/805/806 - Centro, Joinville - SC, 89204-250, Brazil",3.3,7.0,+55 800 707 2526,"store, point_of_interest, health, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Joinville, SC","Joinville, SC",Fabricante de Produtos Odontológicos
NSK Nakanishi América Latina - Matriz,http://www.brasil.nsk-dental.com/,"R. Dr. João Colin, 1995 - América, Joinville - SC, 89204-003, Brazil",4.1,14.0,+55 47 3804-6569,"corporate_office, store, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Joinville, SC","Joinville, SC",Fabricante de Produtos Odontológicos
Odontomedicaville Assistência Técnica Odontológica,https://odontomedicaville.com.br/,"R. Otto Boehm, 917 - Glória, Joinville - SC, 89216-284, Brazil",5.0,1.0,+55 47 99989-7205,"point_of_interest, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Joinville, SC","Joinville, SC",Fabricante de Produtos Odontológicos
TDV Dental,http://www.tdv.com.br/,"R. XV de Novembro, 9944 - Testo Central, Pomerode - SC, 89107-000, Brazil",4.4,9.0,+55 47 3395-6115,"store, point_of_interest, health, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Joinville, SC","Joinville, SC",Fabricante de Produtos Odontológicos
Edumedic Tecnologia em Manutenção de Equipamentos Médicos Hospitalares e Odontológicos,http://www.edumedic.com.br/,"R. Santa Catarina, 2348 - Sala 19 - Floresta, Joinville - SC, 83308-070, Brazil",,,+55 47 99994-2803,"store, point_of_interest, health, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Joinville, SC","Joinville, SC",Fabricante de Produtos Odontológicos
Dra. Raquel Faria,https://implantedentariojoinville.com.br/,"R. Pedro Mayerle, 119 - Sala 2 - Anita Garibaldi, Joinville - SC, 89202-195, Brazil",5.0,52.0,+55 47 3028-0603,"dental_clinic, dentist, doctor, point_of_interest, health, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Joinville, SC","Joinville, SC",Fabricante de Implantes Dentários
Premier Implants,https://premierimplants.meudoutor.com/,"R. Mário Lobo, 221 - Centro, Joinville - SC, 89201-330, Brazil",4.9,144.0,+55 47 3026-4860,"dental_clinic, point_of_interest, health, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Joinville, SC","Joinville, SC",Fabricante de Implantes Dentários
Orall Implantes,https://implantesemcortes.orallimplantes.com.br/google#google,"R. Eugênio Moreira, 64 - Anita Garibaldi, Joinville - SC, 89202-100, Brazil",4.9,163.0,+55 47 3145-8300,"dentist, doctor, point_of_interest, health, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Joinville, SC","Joinville, SC",Fabricante de Implantes Dentários
Odonto Implantes,http://www.odontoimpllantes.com.br/,"R. Alexandre Schlemm, 555 - Anita Garibaldi, Joinville - SC, 89202-182, Brazil",5.0,72.0,+55 47 99623-6944,"dental_clinic, point_of_interest, health, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Joinville, SC","Joinville, SC",Fabricante de Implantes Dentários
Oral Sin Implantes Joinville,https://oralsinjoinville.com.br/,"R. Max Colin, 300 - América, Joinville - SC, 89204-040, Brazil",4.4,91.0,+55 47 3026-0550,"dental_clinic, dentist, doctor, point_of_interest, health, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Joinville, SC","Joinville, SC",Fabricante de Implantes Dentários
G7 Odontologia Avançada,https://g7implantes.com.br/,"R. Anita Garibaldi, 413 - Anita Garibaldi, Joinville - SC, 89203-300, Brazil",5.0,295.0,+55 47 3804-7074,"dental_clinic, point_of_interest, health, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Joinville, SC","Joinville, SC",Fabricante de Implantes Dentários
FGM Implants,https://fgmdentalgroup.com/,"Estr. Dona Francisca, 8300 - Distrito Industrial, Joinville - SC, 89219-600, Brazil",5.0,1.0,+55 800 644 6111,"corporate_office, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Joinville, SC","Joinville, SC",Fabricante de Implantes Dentários
Catarinense Implantes Iririú,https://catarinenseimplantes.com.br/unidade/joinville-iririu/,"R. Iririú, 1647 - Iririú, Joinville - SC, 89227-015, Brazil",4.7,214.0,+55 47 3013-8144,"dental_clinic, dentist, doctor, point_of_interest, health, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Joinville, SC","Joinville, SC",Fabricante de Implantes Dentários
Centro Estético de Implantes,,"R. Santa Catarina, 165 - Floresta, Joinville - SC, 89211-305, Brazil",5.0,4.0,+55 47 99916-4300,"dental_clinic, point_of_interest, health, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Joinville, SC","Joinville, SC",Fabricante de Implantes Dentários
Catarinense Implantes Clássica,https://catarinenseimplantes.com.br/unidade/joinville-classica/,"R. Dr. Plácido Gomes, 330 - Anita Garibaldi, Joinville - SC, 89202-050, Brazil",4.6,132.0,+55 47 3432-0931,"dental_clinic, dentist, doctor, point_of_interest, health, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Joinville, SC","Joinville, SC",Fabricante de Implantes Dentários
BemEstar,https://bemestarimplantes.com.br/,"R. Visc. de Taunay, 662 - Atiradores, Joinville - SC, 89203-005, Brazil",4.6,110.0,+55 47 99194-8860,"dental_clinic, dentist, doctor, point_of_interest, health, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Joinville, SC","Joinville, SC",Fabricante de Implantes Dentários
Nova Implantes,,"Rua: Minas Gerais, 2184 - sala 5 - Nova Brasília, Joinville - SC, 89215-000, Brazil",4.5,6.0,+55 47 98849-2270,"dental_clinic, point_of_interest, health, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Joinville, SC","Joinville, SC",Fabricante de Implantes Dentários
Dental Center Re-Smiling,https://volteasorrirjoinville.com.br/,"R. 9 de Março, 720 - Centro, Joinville - SC, 89201-400, Brazil",4.3,144.0,+55 47 99691-2848,"dental_clinic, point_of_interest, health, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Joinville, SC","Joinville, SC",Fabricante de Implantes Dentários
Dra Raquel Cristina Faria,https://draraquelfaria.com.br/,"R. Pedro Mayerle, 119 - Anita Garibaldi, Joinville - SC, 89202-195, Brazil",4.9,34.0,+55 47 99229-6696,"dentist, dental_clinic, doctor, point_of_interest, health, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Joinville, SC","Joinville, SC",Fabricante de Implantes Dentários
Dentista da família clínica odontológica dra Tatiana Profiro,,"Rua Tuiuti - R. Pica-Pau, 2.350 - sala 4 - Aventureiro, Joinville - SC, 89226-000, Brazil",4.9,123.0,+55 47 99733-4500,"dentist, point_of_interest, health, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Joinville, SC","Joinville, SC",Fabricante de Implantes Dentários
Contraste Radiologia Odontológica | Joinville Centro,https://www.contrasteradiologia.com/,"R. Blumenau, 64 - sala 907 - Centro, Joinville - SC, 89204-250, Brazil",4.9,1612.0,+55 47 3121-9282,"point_of_interest, health, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Joinville, SC","Joinville, SC",Fabricante de Implantes Dentários
BRO Brasil Ortopedia,http://www.broortopedia.com.br/,"R. Albano Schmidt - Boa Vista, Joinville - SC, 89205-101, Brazil",5.0,3.0,+55 47 3202-7575,"physiotherapist, point_of_interest, health, establishment",,Google Places Advanced,"Fabricante de Implantes Ortopédicos in Joinville, SC","Joinville, SC",Fabricante de Implantes Ortopédicos
Biotec Implantes Soluções Médicas Ltda,,"R. Olavo Bilac, 305 - Sala 09 2° Andar - Pirabeiraba, Joinville - SC, 89239-100, Brazil",3.4,5.0,+55 47 93300-5267,"point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Ortopédicos in Joinville, SC","Joinville, SC",Fabricante de Implantes Ortopédicos
IOT - Instituto de Traumatologia e Ortopedia,https://www.iot.com.br/,"R. Blumenau, 1316 - América, Joinville - SC, 89204-322, Brazil",4.3,905.0,+55 47 3433-2020,"hospital, point_of_interest, health, establishment",,Google Places Advanced,"Fabricante de Implantes Ortopédicos in Joinville, SC","Joinville, SC",Fabricante de Implantes Ortopédicos
Ortosul Ortopedia,http://ortosulortopedia.com.br,"R. Cel. Francisco Gomes, 400 - Bucarein, Joinville - SC, 89202-250, Brazil",,,+55 47 3426-4137,"point_of_interest, health, establishment",,Google Places Advanced,"Fabricante de Implantes Ortopédicos in Joinville, SC","Joinville, SC",Fabricante de Implantes Ortopédicos
Dr. Ricardo K Miyamoto,,"R. Blumenau, 1316 - América, Joinville - SC, 89204-322, Brazil",4.9,11.0,+55 47 99700-0037,"point_of_interest, health, establishment",,Google Places Advanced,"Fabricante de Implantes Ortopédicos in Joinville, SC","Joinville, SC",Fabricante de Implantes Ortopédicos
Dr. Valdir Steglich,https://www.doctoralia.com.br/valdir-steglich/cirurgiao-da-mao-ortopedista-traumatologista/joinville?utm_source=google&utm_medium=gmb&utm_campaign=290130,"R. Blumenau, 1316 - América, Joinville - SC, 89204-322, Brazil",5.0,3.0,,"doctor, point_of_interest, health, establishment",,Google Places Advanced,"Fabricante de Implantes Ortopédicos in Joinville, SC","Joinville, SC",Fabricante de Implantes Ortopédicos
Protville - Protótipos de Peças Metálicas Estampadas.,http://www.protville.com.br/,"Serv. Augusto Frederico Martin Speckhan, 64 - Boehmerwald, Joinville - SC, 89235-115, Brazil",4.9,52.0,+55 47 4101-0512,"point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Ortopédicos in Joinville, SC","Joinville, SC",Fabricante de Implantes Ortopédicos
Solumedi Joinville - Consultas e Exames com Preços Populares,https://solumedi.com.br/joinville,"R. Duque de Caxias, 462 - sala 4 - Centro, Joinville - SC, 89201-460, Brazil",4.9,1164.0,+55 47 3100-0014,"medical_lab, hospital, doctor, point_of_interest, health, establishment",,Google Places Advanced,"Fabricante de Implantes Ortopédicos in Joinville, SC","Joinville, SC",Fabricante de Implantes Ortopédicos
MEDE Instrumentos de Medição,http://www.medeinstrumentos.com.br/,"R. Bahia, 54 - Anita Garibaldi, Joinville - SC, 89203-580, Brazil",5.0,1.0,+55 47 3465-0326,"point_of_interest, store, establishment",,Google Places Advanced,"Fabricante de Instrumentos Cirúrgicos in Joinville, SC","Joinville, SC",Fabricante de Instrumentos Cirúrgicos
Prótese Capilar,,"R. Dona Elza Meinert, 142 - Costa e Silva, Joinville - SC, 89218-650, Brazil",5.0,2.0,+55 47 99906-7413,"beauty_salon, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Próteses in Joinville, SC","Joinville, SC",Fabricante de Próteses
"Nilton Souza IMAGEM MASCULINA consultoria visagismo, prótese capilar, coloração pessoal e personal stylist",https://nsimagemmasculina.com.br/,"R. Iririú, 332 - Saguaçu, Joinville - SC, 89222-130, Brazil",5.0,232.0,+55 47 99262-4778,"barber_shop, hair_care, consultant, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Próteses in Joinville, SC","Joinville, SC",Fabricante de Próteses
Laboratório de Prótese Dentária Giselle Guimarães - Pró Arte,https://labproarte-com-br.andamento.dev.br/,"R. Gen. Sampaio, 67 - Anita Garibaldi, Joinville - SC, 89203-590, Brazil",4.0,4.0,+55 47 3429-7288,"health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Próteses in Joinville, SC","Joinville, SC",Fabricante de Próteses
Natan Rosa Prótese Capilar - Imagem Masculina | Prótese Capilar em Joinville,https://linktr.ee/natanprotesecapilar,"R. Ten. Antônio João, 1069 - 5 - Bom Retiro, Joinville - SC, 89222-401, Brazil",4.8,26.0,+55 47 99919-7889,"barber_shop, hair_salon, hair_care, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Próteses in Joinville, SC","Joinville, SC",Fabricante de Próteses
TALAC Embalagens,https://www.talacembalagens.com.br/,"R. Santa Catarina, 374 - Floresta, Joinville - SC, 89211-300, Brazil",4.8,22.0,+55 47 3804-9699,"gift_shop, wholesaler, clothing_store, point_of_interest, store, establishment",,Google Places Advanced,"Fabricante de Próteses in Joinville, SC","Joinville, SC",Fabricante de Próteses
Proten Art Lajes Protendidas,https://www.instagram.com/proten_art/,"R. Waldemiro José Borges, 4772 - Itinga, Joinville - SC, 89233-675, Brazil",5.0,2.0,+55 47 99278-7979,"point_of_interest, establishment",,Google Places Advanced,"Fabricante de Próteses in Joinville, SC","Joinville, SC",Fabricante de Próteses
Desematec | Móveis Hospitalares,http://www.desematec.com.br/,"R. Vale do Selke Grande, 2730, Pomerode - SC, 89107-000, Brazil",4.8,29.0,+55 47 3337-0879,"point_of_interest, establishment",,Google Places Advanced,"Fabricante de Móveis Hospitalares in Joinville, SC","Joinville, SC",Fabricante de Móveis Hospitalares
Vimes Joinville | Móveis para Área Externa | Móveis de Corda Náutica | Móveis Para área da Piscina,https://linktr.ee/vimesjoinville,"R. Pres. Campos Salles, 75 - Glória, Joinville - SC, 89217-100, Brazil",4.9,56.0,+55 47 99212-7409,"furniture_store, home_improvement_store, home_goods_store, store, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Móveis Hospitalares in Joinville, SC","Joinville, SC",Fabricante de Móveis Hospitalares
Kress Farmacêutica S.A.,https://www.kress.com.br/,"R. Pres. Prudente de Moraes, 209 - 2º Andar - Santo Antônio, Joinville - SC, 89218-001, Brazil",4.7,29.0,+55 47 3435-3166,"point_of_interest, establishment",,Google Places Advanced,"Indústria Farmacêutica in Joinville, SC","Joinville, SC",Indústria Farmacêutica
Catarinense. A fonte de saúde do Brasil,https://catarinensepharma.com.br/,"R. Dr. João Colin, 1053 - América, Joinville - SC, 89204-001, Brazil",3.9,59.0,+55 800 247 4222,"point_of_interest, establishment",,Google Places Advanced,"Indústria Farmacêutica in Joinville, SC","Joinville, SC",Indústria Farmacêutica
Amoveri Farma,https://amoverifarma.com.br/,"R. Dona Francisca, 8300 - Galpão 9E - Zona Industrial Norte, Joinville - SC, 89219-530, Brazil",4.7,14.0,+55 47 3023-0300,"wholesaler, health, point_of_interest, establishment",,Google Places Advanced,"Indústria Farmacêutica in Joinville, SC","Joinville, SC",Indústria Farmacêutica
CLAMED - Cia. Latino Americana de Medicamentos,http://www.clamed.com.br/,"R. 9 de Março, 638 - Centro, Joinville - SC, 89201-400, Brazil",4.4,190.0,+55 47 3461-9900,"corporate_office, point_of_interest, establishment",,Google Places Advanced,"Indústria Farmacêutica in Joinville, SC","Joinville, SC",Indústria Farmacêutica
Farma Hof,https://www.farmahof.com.br/,"R. Olavo Bilac, 912 - Centro (Pirabeiraba), Joinville - SC, 89239-100, Brazil",4.9,69.0,+55 47 99657-8812,"wholesaler, health, point_of_interest, establishment",,Google Places Advanced,"Indústria Farmacêutica in Joinville, SC","Joinville, SC",Indústria Farmacêutica
Minancora & Cia. Ltda.,http://www.minancora.com.br/,"R. Dona Francisca, 14795 - Pirabeiraba, Joinville - SC, 89239-400, Brazil",4.2,19.0,+55 47 3461-6400,"point_of_interest, establishment",,Google Places Advanced,"Indústria Farmacêutica in Joinville, SC","Joinville, SC",Indústria Farmacêutica
Manipulare Manipulação Joinville,,"Rua Henrique Meyer, 78 - on-line - Whatsapp, 47 - 989027070 - América, Joinville - SC, 89201-405, Brazil",4.1,142.0,+55 47 3422-7321,"health, point_of_interest, establishment",,Google Places Advanced,"Indústria Farmacêutica in Joinville, SC","Joinville, SC",Indústria Farmacêutica
On Pharma,http://onpharma.com.br/,"R. Dona Francisca, 6750 - Torre 2 CEP 89.219-530 - Zona Industrial Norte, Joinville - SC, 89219-530, Brazil",,,+55 11 2376-4594,"health, point_of_interest, establishment",,Google Places Advanced,"Indústria Farmacêutica in Joinville, SC","Joinville, SC",Indústria Farmacêutica
Incasa S/A,http://www.incasa.ind.br/,"R. Saguaçu, 120 - Saguaçu, Joinville - SC, 89221-010, Brazil",1.0,1.0,+55 47 3205-7000,"health, point_of_interest, establishment",,Google Places Advanced,"Indústria Farmacêutica in Joinville, SC","Joinville, SC",Indústria Farmacêutica
