Company,Website,Lead_Score,Email,Decision_Maker,Employees,Years_Active,City,State,FDA_Certified,CE_Certified,Products,LinkedIn_Company,Perplexity_Segment,Perplexity_City,Perplexity_State,Perplexity_Decision_Makers,Perplexity_Notes,Status,Nome Empresa,Address,Phone,Source,Predicted_Score,V2_Score,Renner_Score,Enrichment_Status,Scraped_Emails,Decision_Makers_Deep,LinkedIn_Person,Confidence_Score
UNIÃO HOSPITALAR PRODUTOS PARA SAÚDE,https://mechamenozap.com.br/uniaohospitalar/,5.0,atendimento@mechamenozap.com.br,,0,0,"Brasília, DF",DF,False,False,,,,,,,,New Lead,UNIÃO HOSPITALAR PRODUTOS PARA SAÚDE,"QNM 17 CONJ H LOTES 04/06 - LOJA 03 - Ceilândia, Brasília - DF, 72215-178, Brazil",55 61 3379-8897,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
CK-saúde | Filial Asa Sul,https://www.cksaude.com.br/,5.0,contact@www.cksaude.com.br,,0,0,"Brasília, DF",DF,False,False,,,,,,,,New Lead,CK-saúde | Filial Asa Sul,"403 SUL BL B Lojas 10/11 DF - SHCS CLS 403 - Plano Piloto, Brasília - DF, 70237-520, Brazil",55 61 3322-0360,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
DF Hospitalar Oftalmo Service,http://www.dfhos.com.br/,4.0,contato@www.dfhos.com.br,,0,0,"Brasília, DF",DF,False,False,,,,,,,,New Lead,DF Hospitalar Oftalmo Service,"Rua 10A - Chácara 123, 32 - SHVP, Brasília - DF, 72007-155, Brazil",55 61 3375-5899,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Medical Innovation - Venda e Manutenção em Equipamentos Médico Hospitalares,http://www.medicalinnovation.com.br/,4.0,sales@www.medicalinnovation.com.br,,0,0,"Brasília, DF",DF,False,False,,,,,,,,New Lead,Medical Innovation - Venda e Manutenção em Equipamentos Médico Hospitalares,"Área de Desenvolvimento Econômico - Conjunto 21, lote 13 - Águas Claras, Brasília - DF, 71989-600, Brazil",55 61 3393-6660,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
SAUDENTAL - Dental Recife - Produtos Odontológicos - Odontoshop - Materiais para Dentistas - Loja de Odontologia,http://www.saudental.com.br/,4.0,pedidos@saudental.com.br,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,SAUDENTAL - Dental Recife - Produtos Odontológicos - Odontoshop - Materiais para Dentistas - Loja de Odontologia,"Av. Visc. de Suassuna, 196 - Santo Amaro, Recife - PE, 50050-540, Brazil",55 81 3421-6002,Google Places Advanced,1.0,1.0,0.0,Pending,vendas02@saudental.com.br,,,70
ANS Sistemas,http://analisesistemas.com/,4.0,comercial@analisesistemas.com,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,ANS Sistemas,"R. Ernesto de Paula Santos, 187 - sala 801 - Boa Viagem, Recife - PE, 51021-330, Brazil",55 81 3771-6034,Google Places Advanced,1.0,1.0,0.0,Pending,comercial@analisesistemas.com,,,70
Recife Tecnologia,https://recifetecnologia.com.br/,5.0,contato@recifetecnologia.com.br,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Recife Tecnologia,"Edf Dos Despachantes Aduaneiros Praça do Arsenal da Marinha, 35 - Sala 404 - Recife, PE, 50030-360, Brazil",55 81 3040-1010,Google Places Advanced,1.0,1.0,0.0,Pending,contato@recifetecnologia.com.br,,,70
GIGAVIDA Tecnologia Manutenção HOSPITALAR odontológica Laboratorial,https://www.gigavida.com.br/,5.0,gigavida@gigavida.com.br,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,GIGAVIDA Tecnologia Manutenção HOSPITALAR odontológica Laboratorial,"R. Santa Edwirges, 182 - Bongi, Recife - PE, 50830-060, Brazil",55 81 3314-7914,Google Places Advanced,1.0,1.0,0.0,Pending,gigavida@gigavida.com.br,,,70
TECSAÚDE Hospital Engineering,http://www.tecsaude.com.br/,4.0,sac@www.tecsaude.com.br,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,TECSAÚDE Hospital Engineering,"R. Dona Maria de Souza, 681 - Piedade, Jaboatão dos Guararapes - PE, 54400-260, Brazil",55 11 99207-4064,Google Places Advanced,1.0,1.0,0.0,Pending,comercial@tecsaude.com.br,,,70
MILESKI INDÚSTRIA DE AVENTAIS E CAMPOS DESCARTÁVEIS BRASILIA-DF,https://www.mileski.com.br/shop,5.0,consultoriavendas@mileski.com.br,,0,0,"Brasília, DF",DF,False,False,,,,,,,,New Lead,MILESKI INDÚSTRIA DE AVENTAIS E CAMPOS DESCARTÁVEIS BRASILIA-DF,"SCSV - SETOR DE OFICINAS LESTE QUADRA 01 CONJUNTO 03 LOTE , 14 - CIDADE ESTRUTURAL, Brasília - DF, 71262-115, Brazil",55 61 99203-7437,Google Places Advanced,1.0,1.0,0.0,Pending,consultoriavendas@mileski.com.br,,,70
Pulsar Technologies,https://pulsartechnologies.com.br/,5.0,pulsartechnologies@pulsartechnologies.com.br,,0,0,"Brasília, DF",DF,False,False,,,,,,,,New Lead,Pulsar Technologies,"SIA Trecho 5, 05/35 - Salas 411, 413, 415, 417 e 423 - Zona Industrial, Brasília - DF, 71205-050, Brazil",55 61 98156-0006,Google Places Advanced,1.0,1.0,0.0,Pending,pulsartechnologies@pulsartechnologies.com.br,,,70
Royal Implantes,http://royalimplantes.com.br/implantes-dentarios,4.0,contact@royalimplantes.com.br,,0,0,"Brasília, DF",DF,False,False,,,,,,,,New Lead,Royal Implantes,"ST SCS QUADRA 07 EDIF TORRE PATIO BRASIL, BLOCO A SALA 1105 1107 E 1109 - Asa Sul, Brasília - DF, 70307-901, Brazil",55 61 3060-5289,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Consist Sistema de Implante,http://www.consistimplante.com.br/,4.0,sac@www.consistimplante.com.br,,0,0,"Brasília, DF",DF,False,False,,,,,,,,New Lead,Consist Sistema de Implante,"SOF NORTE, QUADRA 04 - CONJUNTO F LOJA 106 - Zona Industrial, Brasília - DF, 70770-100, Brazil",55 61 3234-2758,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Implantar Odontologia - Brasília,http://www.implantarbrasilia.com.br/,4.0,implantarodontologiamoderna@gmail.com,,0,0,"Brasília, DF",DF,False,False,,,,,,,,New Lead,Implantar Odontologia - Brasília,"SEPS 714/914 BL D sala 302 - Plano Piloto, Brasília - DF, 70390-145, Brazil",55 61 3037-1527,Google Places Advanced,1.0,1.0,0.0,Pending,implantarodontologiamoderna@gmail.com,,,70
Opper Dental,http://www.opperdental.com.br/,4.0,comercial@www.opperdental.com.br,,0,0,"Brasília, DF",DF,False,False,,,,,,,,New Lead,Opper Dental,"Venâncio shopping Torrre B 60 - salas 453 a 455 - Asa Sul, Brasília - DF, 70333-900, Brazil",55 61 99197-2267,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Federal Doctor,http://www.federaldoctor.com.br/,4.0,info@www.federaldoctor.com.br,,0,0,"Brasília, DF",DF,False,False,,,,,,,,New Lead,Federal Doctor,"Via W3 Sul, 71 - Asa Sul, Brasília - DF, 70331-530, Brazil",55 61 3201-2000,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Descartáveis em Brasília| Produtos Clinicos| Odontológicos| Estéticos,https://descartaveisembrasilia.com.br/,5.0,dentalbastosdf@gmail.com,,0,0,"Brasília, DF",DF,False,False,,,,,,,,New Lead,Descartáveis em Brasília| Produtos Clinicos| Odontológicos| Estéticos,"Q - St. A Sul QSA 20 - Taguatinga Sul (Taguatinga, Brasília - DF, 72015-200, Brazil",55 61 98430-0073,Google Places Advanced,1.0,1.0,0.0,Pending,dentalbastosdf@gmail.com,,,70
Dental Recanto - Produtos Odontológicos,https://dentalrecanto.pedidook.com.br/,5.0,recantodoctor@gmail.com,,0,0,"Brasília, DF",DF,False,False,,,,,,,,New Lead,Dental Recanto - Produtos Odontológicos,"Avenida Recanto das Emas, S/N - Q. 201, 02 - Loja 07 - Recanto das Emas, Brasília - DF, 72610-125, Brazil",55 61 3081-7491,Google Places Advanced,1.0,1.0,0.0,Pending,recantodoctor@gmail.com,,,70
Dental Golden,http://www.dentalgolden.com.br/,4.0,sac@dentalgolden.com.br,,0,0,"Brasília, DF",DF,False,False,,,,,,,,New Lead,Dental Golden,"SCS Quadra 5 Bloco B Lote 74 (Centro Comercial Amazonas - SCS Q. 5 - Asa Sul, Brasília - DF, 70300-908, Brazil",55 61 3052-9850,Google Places Advanced,1.0,1.0,0.0,Pending,ribeiro@dentalgolden.com.br,,,70
"JC DENTAL EQUIPAMENTOS, PRODUTOS E SERVIÇOS LTDA",http://www.instagram.com/jcodontoservice,4.0,comercial@www.instagram.com,,0,0,"Brasília, DF",DF,False,False,,,,,,,,New Lead,"JC DENTAL EQUIPAMENTOS, PRODUTOS E SERVIÇOS LTDA","Riacho Fundo CLN 3 Bloco A (Comércio Lote 1/2 - Riacho Fundo, Brasília - DF, 71805-511, Brazil",55 61 3223-7836,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Dental legal - Produtos odontológicos,https://www.dentallegal.com.br/,5.0,dentallegal@yahoo.com,,0,0,"Brasília, DF",DF,False,False,,,,,,,,New Lead,Dental legal - Produtos odontológicos,"SAAN Quadra 1, 680 - sala 104 - SIA, Brasília - DF, 70632-100, Brazil",55 61 98100-8681,Google Places Advanced,1.0,1.0,0.0,Pending,dentallegal@yahoo.com,,,70
Meets Tecnologia | Recife PE,http://www.meets.com.br/,4.0,contato@meets.com.br,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Meets Tecnologia | Recife PE,"Cais do Apolo, 222 - Recife, PE, 50030-230, Brazil",55 81 99297-1917,Google Places Advanced,1.0,1.0,0.0,Pending,contato@meets.com.br,,,70
Top Implantes Recife,http://www.topimplantes.com.br/,4.0,topimplantes@gmail.com,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Top Implantes Recife,"R. Dr. José Marcelino, 61 - Madalena, Recife - PE, 50720-070, Brazil",55 81 3031-9747,Google Places Advanced,1.0,1.0,0.0,Pending,topimplantes@gmail.com,,,70
Orthoserv - Tecnologia em Implantes,http://orthoserv.com.br/,4.0,ctt@orthoserv.com.br,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Orthoserv - Tecnologia em Implantes,"R. Estácio Coimbra, 148 - Paissandu, Recife - PE, 52010-070, Brazil",55 81 2138-6900,Google Places Advanced,1.0,1.0,0.0,Pending,ctt@orthoserv.com.br,,,70
Odontocape Graças | Dentista Graças | Clínica Odontológica,https://odontocape.com.br/wordpress/,5.0,contact@odontocape.com.br,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Odontocape Graças | Dentista Graças | Clínica Odontológica,"R. Confederação do Equador, 143 - Graças, Recife - PE, 52011-060, Brazil",55 81 3301-7830,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
NEOPE - CORE SPECIALIZED IN PERNAMBUCO DENTISTRY,https://clinicaneope.com.br/,5.0,neope@hotmail.com.br,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,NEOPE - CORE SPECIALIZED IN PERNAMBUCO DENTISTRY,"Empresarial Graham Bell - Av. Frei Matias Teves, 285 - Sala 911 - Ilha do Leite, Recife - PE, 50070-450, Brazil",55 81 3302-6390,Google Places Advanced,1.0,1.0,0.0,Pending,neope@hotmail.com.br,,,70
Studio Sorrir - Odontologia Recife - Lentes Dentais | Implantes | Prótese Protocolo | Invisaling,https://studiosorrir.com.br/?utm_source=GMN&utm_medium=HOME,5.0,contato@studiosorrir.com.br,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Studio Sorrir - Odontologia Recife - Lentes Dentais | Implantes | Prótese Protocolo | Invisaling,"Av. Gov. Agamenon Magalhães, 2939 - Sala 301/302 - Espinheiro, Recife - PE, 52021-170, Brazil",55 81 98218-8913,Google Places Advanced,1.0,1.0,0.0,Pending,contato@studiosorrir.com.br,,,70
Rede Exclusive Odontologia,https://redeexclusive.com.br/agende-sua-consulta-dentistas-em-recife-e-olinda/,5.0,sac@redeexclusive.com.br,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Rede Exclusive Odontologia,"Av. Caxangá, 205 - sala 907/908 - Madalena, Recife - PE, 50720-000, Brazil",55 81 97309-1311,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Uni Odontologia | Implante Dentário | Lente de Contato Dental | Graças | Recife - PE,http://www.uniodontologiarecife.com.br/,4.0,webmaster@uniodontologiarecife.com.br,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Uni Odontologia | Implante Dentário | Lente de Contato Dental | Graças | Recife - PE,"Av. Rui Barbosa, 715 - sala 105 - Graças, Recife - PE, 52011-040, Brazil",55 81 3771-4183,Google Places Advanced,1.0,1.0,0.0,Pending,webmaster@uniodontologiarecife.com.br,,,70
Eu Implantes - Recife/PE - Implantes Dentários,https://www.euimplantes.com.br/,5.0,vendas@www.euimplantes.com.br,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Eu Implantes - Recife/PE - Implantes Dentários,"R. Dr. João Asfora, 46 - Ilha do Leite, Recife - PE, 50070-430, Brazil",55 81 3314-2000,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
NORDENT - Indústria e comércio de artigos odontológicos e protéticos,http://www.nordent.com.br/,4.0,info@www.nordent.com.br,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,NORDENT - Indústria e comércio de artigos odontológicos e protéticos,"R. Sossego, 39 - Centro, Paulista - PE, 53401-405, Brazil",55 81 99621-5318,Google Places Advanced,1.0,1.0,0.0,Pending,industrianordent@hotmail.com,,,70
D&S Equipamentos Médicos e Odontológicos,https://d-e-s-quipamentos-medicos-e-odontologicos.ueniweb.com/?utm_campaign=gmb,5.0,atendimento@d-e-s-quipamentos-medicos-e-odontologicos.ueniweb.com,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,D&S Equipamentos Médicos e Odontológicos,"R. Dep. Pedro Velho, 84 - Ponto de Parada, Recife - PE, 52041-495, Brazil",55 81 99782-2155,Google Places Advanced,1.0,1.0,0.0,Pending,dsconsultodonto@gmail.com,,,70
OdontoBom,http://www.odontobom.com/,4.0,comercial@www.odontobom.com,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,OdontoBom,"R. Demócrito de Souza Filho, 503 - Madalena, Recife - PE, 50610-120, Brazil",55 81 3019-5999,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Norsupri Instrumento de Medição,http://norsupri.com/,4.0,comercial@norsupri.com,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Norsupri Instrumento de Medição,"Rua Padre de - R. Padre Lima e Sá, 99 - Ipsep, Recife - PE, 51350-300, Brazil",55 81 98264-4175,Google Places Advanced,1.0,1.0,0.0,Pending,comercial@norsupri.com,,,70
QUALY DIGITAL LABORATÓRIO DE PRÓTESE ODONTOLÓGICA,http://www.qualydigital.com.br/,4.0,contato@qualydigital.com.br,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,QUALY DIGITAL LABORATÓRIO DE PRÓTESE ODONTOLÓGICA,"R. Aracati, 248 - Universitário, Caruaru - PE, 55016-590, Brazil",55 81 99299-4946,Google Places Advanced,1.0,1.0,0.0,Pending,contato@qualydigital.com.br,,,70
Açaí Saúde - Distribuidora de Produtos Alimentícios em Recife,https://acaisaudeoficial.com.br/,5.0,acaisaudenordeste@gmail.com,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Açaí Saúde - Distribuidora de Produtos Alimentícios em Recife,"R. Prof. Júlio Oliveira, 115 - Iputinga, Recife - PE, 50800-050, Brazil",55 81 99738-1124,Google Places Advanced,1.0,1.0,0.0,Pending,acaisaudenordeste@gmail.com,,,70
Farmácia Sindical,http://farmaciasindical.com.br/,4.0,faleconosco@farmaciasindical.com.br,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Farmácia Sindical,"R. Princesa Isabel, 91 - Boa Vista, Recife - PE, 50050-055, Brazil",55 800 309 7154,Google Places Advanced,1.0,1.0,0.0,Pending,faleconosco@farmaciasindical.com.br,,,70
Selemar - Health & Nutrition,http://www.selemar.com.br/,4.0,comercial@www.selemar.com.br,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Selemar - Health & Nutrition,"R. Feliciano Gomes, 316 - Derby, Recife - PE, 52010-240, Brazil",55 81 3202-6000,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Injefarma,http://injefarma.com.br,4.0,irenio.neto@injefarma.com.br,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Injefarma,"R. Emetério Maciel, 250 - Várzea, Recife - PE, 50740-120, Brazil",55 81 3252-8000,Google Places Advanced,1.0,1.0,0.0,Pending,irenio.neto@injefarma.com.br,,,70
Dismepe Distribuidora De Medicamentos,https://www.instagram.com/dismepe/,5.0,comercial@www.instagram.com,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Dismepe Distribuidora De Medicamentos,"Rua Coronel Fernando Machado, 1352, Galpão 1, 2, 3 - Jardim São Paulo, Recife - PE, 50910-350, Brazil",55 81 3128-7496,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Ortopedia Especial,http://www.ortopediaespecial.com.br/,4.0,vendas@ortopediaespecial.com.br,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Ortopedia Especial,"Estr. dos Remédios, 2340 - Madalena, Recife - PE, 50720-715, Brazil",55 81 3132-1111,Google Places Advanced,1.0,1.0,0.0,Pending,vendas@ortopediaespecial.com.br,,,70
Bio Hair Shine,http://www.biohairshineloja.com.br/,4.0,sac@bhs1.com.br,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Bio Hair Shine,"The Plaza Business Center - R. Gen. Joaquim Inácio, 830 - Sl 507 - Ilha do Leite, Recife - PE, 50070-270, Brazil",55 81 3033-2391,Google Places Advanced,1.0,1.0,0.0,Pending,sac@bhs1.com.br,,,70
Lojão das Clínicas Produtos Médicos e Hospitalares - Casa Amarela,http://redelojaodasclinicas.com.br/casa-amarela,4.0,info@redelojaodasclinicas.com.br,,0,0,"Recife, PE",PE,False,False,,,,,,,,New Lead,Lojão das Clínicas Produtos Médicos e Hospitalares - Casa Amarela,"R. Padre Lemos, 768 - Casa Amarela, Recife - PE, 52070-200, Brazil",55 81 3221-0662,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Próteses News,http://www.protesesnews.com.br/,4.0,contact@www.protesesnews.com.br,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Próteses News,"Av. Dr. Heitor Penteado, 904 - Parque Taquaral, Campinas - SP, 13075-460, Brazil",55 19 3241-1060,Google Places Advanced,1.0,1.0,0.0,Pending,seunome@email.com.br,,,70
CS Prótese Dentária,http://www.csproteselab.com.br/,4.0,contato@csproteselab.com.br,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,CS Prótese Dentária,"R. Itatiba, 793 - Jardim Novo Campos Eliseos, Campinas - SP, 13050-545, Brazil",55 19 99347-0533,Google Places Advanced,1.0,1.0,0.0,Pending,contato@csproteselab.com.br,,,70
Casa da Prótese,http://casadodente.com.br/,4.0,atendimento@casadaprotese.com.br,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Casa da Prótese,"Rua Frei Manoel da Ressurreição, 518 - Jardim Guanabara, Campinas - SP, 13073-221, Brazil",55 19 3242-4770,Google Places Advanced,1.0,1.0,0.0,Pending,atendimento@casadaprotese.com.br,,,70
Ortovan Prosthetics and Orthotics Center,http://www.ortovan.com.br/,4.0,contato@ortovan.com.br,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Ortovan Prosthetics and Orthotics Center,"R. José Paulino, 1948 - Centro, Campinas - SP, 13023-102, Brazil",55 19 97162-4106,Google Places Advanced,1.0,1.0,0.0,Pending,contato@ortovan.com.br,,,70
Ocular Prosthetics Aprotética,http://www.aprotetica.com.br,4.0,contato@aprotetica.com.br,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Ocular Prosthetics Aprotética,"Rua Frei Manoel da Ressurreição, 499 - Jardim Guanabara, Campinas - SP, 13073-221, Brazil",55 19 2513-2077,Google Places Advanced,1.0,1.0,0.0,Pending,contato@aprotetica.com.br,,,70
KanedoMed - Manutenção Instrumentos Cirúrgicos,http://www.kanedomed.com/,4.0,sac@www.kanedomed.com,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,KanedoMed - Manutenção Instrumentos Cirúrgicos,"R. Émerson José Moreira, 1006 - Parque Taquaral, Campinas - SP, 13087-441, Brazil",55 19 3296-0718,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Implantes Day Ruy Rodriguez,https://wa.me/5519974061183?text=Ol%C3%A1%20vir%20a%20empresa%20no%20Google%20e%20quero%20agendar%20uma%20avalia%C3%A7%C3%A3o.,5.0,atendimento@wa.me,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Implantes Day Ruy Rodriguez,"Av. Ruy Rodriguez, 795 - Jardim Novo Campos Eliseos, Campinas - SP, 13060-192, Brazil",55 19 97406-1183,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Periodontia AG - Alexandre Grando,https://go.hotmart.com/F46131543G,5.0,atendimento@go.hotmart.com,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Periodontia AG - Alexandre Grando,"Ed. Premier Corporate Office Estacionamento gratuito no prédio com manobrista - R. Cônego Nery, 477 - sala 22 - Jardim Guanabara, Campinas - SP, 13073-180, Brazil",55 19 98867-7722,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Laboratorio de protese dentaria Risus design dental,http://www.risusdesigndental.com.br/,4.0,comercial@www.risusdesigndental.com.br,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Laboratorio de protese dentaria Risus design dental,"R. Álvaro Muller - Vila Itapura, Campinas - SP, 13023-180, Brazil",55 19 99346-8494,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Avatti,https://campinas.avatti.com.br/,5.0,atendimento1@avatti.com.br,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Avatti,"Av. Lafayete Arruda Camargo, 375 - Parque São Quirino, Campinas - SP, 13088-540, Brazil",55 19 99916-3612,Google Places Advanced,1.0,1.0,0.0,Pending,atendimento1@avatti.com.br,,,70
3E aluguel de Moveis Hospitalares,http://www.aluguecamahospitalar.com.br/,4.0,info@www.aluguecamahospitalar.com.br,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,3E aluguel de Moveis Hospitalares,"R. Pedro Gimenes Vilar, 56 - Parque Santa Bárbara, Campinas - SP, 13064-510, Brazil",55 19 99713-3637,Google Places Advanced,1.0,1.0,0.0,Pending,,,,70
Horizonte Locação de Camas Hospitalares,https://horizontelocacao.com.br/,5.0,contato@horizontelocacao.com.br,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Horizonte Locação de Camas Hospitalares,"R. Luís Montemurro, 90 - Parque da Figueira, Campinas - SP, 13040-240, Brazil",55 19 98315-5062,Google Places Advanced,1.0,1.0,0.0,Pending,contato@horizontelocacao.com.br,,,70
Giba Comércio Aluguel Equipamentos Médicos Hospitalares,http://www.gibaaluguel.com.br/,4.0,contact@www.gibaaluguel.com.br,,0,0,"Campinas, SP",SP,False,False,,,,,,,,New Lead,Giba Comércio Aluguel Equipamentos Médicos Hospitalares,"R. Fernando da Cruz Passos, 175 - Jardim Chapadão, Campinas - SP, 13070-173, Brazil",55 19 4141-4939,Google Places Advanced,1.0,1.0,0.0,Pending,contato@gibaaluguel.com.br,,,70
