Nome Empresa,Website,Address,Rating,Reviews,Phone,Types,Summary,Source,Search_Query,City_Scope,Keyword_Scope
OM Hospitalares e Ortopédicos Ltda,,"R. 9 de Março, 777 - Centro, Joinville - SC, 89201-400, Brazil",4.6,28.0,+55 47 99628-7711,"shoe_store, health, point_of_interest, store, establishment",,Google Places Advanced,"Fabricante de Equipamentos Médicos in Joinville, SC","Joinville, SC",Fabricante de Equipamentos Médicos
Merit Medical,,"R. Dona Francisca, 8300 - Zona Industrial Norte, Joinville - SC, 89219-600, Brazil",5.0,13.0,+55 47 3467-9065,"corporate_office, point_of_interest, establishment",,Google Places Advanced,"Indústria de Materiais Hospitalares in Joinville, SC","Joinville, SC",Indústria de Materiais Hospitalares
Fhaizer Industrial,https://bioaxer.com/,"R. Guilherme Boldt, 245 - Zona Industrial Norte, Joinville - SC, 89239-260, Brazil",5.0,2.0,+55 47 3461-6500,"point_of_interest, establishment",,Google Places Advanced,"Indústria de Materiais Hospitalares in Joinville, SC","Joinville, SC",Indústria de Materiais Hospitalares
Dental LL Materiais Odontológicos,,"Av. Cel. Procópio Gomes, 548 - Bucarein, Joinville - SC, 89202-300, Brazil",4.4,49.0,+55 47 3028-9066,"point_of_interest, health, store, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Joinville, SC","Joinville, SC",Fabricante de Produtos Odontológicos
Olsen - Filial Joinville,,"R. Rio Grande do Sul, 385 - Anita Garibaldi, Joinville - SC, 89203-570, Brazil",5.0,7.0,+55 47 99147-7307,"point_of_interest, health, store, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Joinville, SC","Joinville, SC",Fabricante de Produtos Odontológicos
JD Odonto,,"R. Graviola, 80 - Saguaçu, Joinville - SC, 89221-410, Brazil",5.0,3.0,+55 47 3033-3781,"point_of_interest, health, store, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Joinville, SC","Joinville, SC",Fabricante de Produtos Odontológicos
Neodent Joinville,,"Rua Blumenau, 64, salas 804/805/806 - Centro, Joinville - SC, 89204-250, Brazil",3.3,7.0,+55 800 707 2526,"point_of_interest, health, store, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Joinville, SC","Joinville, SC",Fabricante de Produtos Odontológicos
Centro Estético de Implantes,,"R. Santa Catarina, 165 - Floresta, Joinville - SC, 89211-305, Brazil",5.0,4.0,+55 47 99916-4300,"dental_clinic, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Joinville, SC","Joinville, SC",Fabricante de Implantes Dentários
Nova Implantes,,"Rua: Minas Gerais, 2184 - sala 5 - Nova Brasília, Joinville - SC, 89215-000, Brazil",4.5,6.0,+55 47 98849-2270,"dental_clinic, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Joinville, SC","Joinville, SC",Fabricante de Implantes Dentários
Dentista da família clínica odontológica dra Tatiana Profiro,,"Rua Tuiuti - R. Pica-Pau, 2.350 - sala 4 - Aventureiro, Joinville - SC, 89226-000, Brazil",4.9,123.0,+55 47 99733-4500,"dentist, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Joinville, SC","Joinville, SC",Fabricante de Implantes Dentários
Biotec Implantes Soluções Médicas Ltda,,"R. Olavo Bilac, 305 - Sala 09 2° Andar - Pirabeiraba, Joinville - SC, 89239-100, Brazil",3.4,5.0,+55 47 93300-5267,"point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Ortopédicos in Joinville, SC","Joinville, SC",Fabricante de Implantes Ortopédicos
Dr. Ricardo K Miyamoto,,"R. Blumenau, 1316 - América, Joinville - SC, 89204-322, Brazil",4.9,11.0,+55 47 99700-0037,"health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Ortopédicos in Joinville, SC","Joinville, SC",Fabricante de Implantes Ortopédicos
Prótese Capilar,,"R. Dona Elza Meinert, 142 - Costa e Silva, Joinville - SC, 89218-650, Brazil",5.0,2.0,+55 47 99906-7413,"beauty_salon, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Próteses in Joinville, SC","Joinville, SC",Fabricante de Próteses
Canal da Indústria | Componentes Industriais,,"Rodovia BR 280 Km 27, 5065 - Galpão 4 - Colégio Agrícola - Zona Industrial Norte, Araquari - SC, 89245-000, Brazil",5.0,18.0,+55 47 3063-2984,"point_of_interest, establishment",,Google Places Advanced,"Fabricante de Próteses in Joinville, SC","Joinville, SC",Fabricante de Próteses
CLAMED Health Center,,"Ágora Tech Park - R. Dona Francisca, 8300 - Distrito Industrial, Joinville - SC, 89219-600, Brazil",5.0,1.0,+55 47 99283-2128,"health, point_of_interest, establishment",,Google Places Advanced,"Indústria Farmacêutica in Joinville, SC","Joinville, SC",Indústria Farmacêutica
Manipulare Manipulação Joinville,,"Rua Henrique Meyer, 78 - on-line - Whatsapp, 47 - 989027070 - América, Joinville - SC, 89201-405, Brazil",4.1,142.0,+55 47 3422-7321,"health, point_of_interest, establishment",,Google Places Advanced,"Indústria Farmacêutica in Joinville, SC","Joinville, SC",Indústria Farmacêutica
Farmácia ME Popular,https://wa.me/5547992588465,"R. Santo Agostinho, 917 - Guanabara, Joinville - SC, 89207-651, Brazil",5.0,30.0,+55 47 99258-8465,"pharmacy, drugstore, health, clothing_store, store, point_of_interest, establishment",,Google Places Advanced,"Indústria Farmacêutica in Joinville, SC","Joinville, SC",Indústria Farmacêutica
Esser Consultoria Técnica Farmacêutica Ltda.,https://www.esserconsultoria.com.br/,"Rua - R. Charles Eduardo Zacarias da Rosa, 205 - Nova Brasília, Joinville - SC, 89214-655, Brazil",4.2,6.0,+55 47 3454-8113,"consultant, pharmacy, health, store, point_of_interest, establishment",,Google Places Advanced,"Indústria Farmacêutica in Joinville, SC","Joinville, SC",Indústria Farmacêutica
Farma Dez,,"R. Fraternidade, 34 - Whatsapp, 47 - 99687-4019 - Nova Brasília, Joinville - SC, 89213-340, Brazil",5.0,10.0,+55 47 3454-6115,"pharmacy, health, store, point_of_interest, establishment",,Google Places Advanced,"Indústria Farmacêutica in Joinville, SC","Joinville, SC",Indústria Farmacêutica
"Sindicato dos Trabalhadores nas Indústrias Químicas, Farmacêuticas",http://www.fetiesc.org.br/,"R. Min. Calógeras, 1157 - Anita Garibaldi, Joinville - SC, 89202-005, Brazil",3.8,13.0,+55 47 3433-3823,"point_of_interest, establishment",,Google Places Advanced,"Indústria Farmacêutica in Joinville, SC","Joinville, SC",Indústria Farmacêutica
RBarcelos Distribuição,,"R. Londrina, 131 - Nova Brasília, Joinville - SC, 89214-030, Brazil",5.0,14.0,+55 47 3227-5302,"wholesaler, health, point_of_interest, establishment",,Google Places Advanced,"Distribuidora de Medicamentos e Correlatos in Joinville, SC","Joinville, SC",Distribuidora de Medicamentos e Correlatos
Farmácia Nossa Senhora Aparecida,,"R. Monsenhor Gercino, 6907 - Sala 02 - Paranaguamirim, Joinville - SC, 89231-595, Brazil",4.9,19.0,+55 47 3465-6436,"drugstore, health, point_of_interest, store, establishment",,Google Places Advanced,"Distribuidora de Medicamentos e Correlatos in Joinville, SC","Joinville, SC",Distribuidora de Medicamentos e Correlatos
Farmácia Coradelli Matriz,,"R. Monsenhor Gercino, 1696 - Itaum, Joinville - SC, 89210-146, Brazil",4.7,60.0,+55 47 3436-0081,"pharmacy, drugstore, health, point_of_interest, store, establishment",,Google Places Advanced,"Distribuidora de Medicamentos e Correlatos in Joinville, SC","Joinville, SC",Distribuidora de Medicamentos e Correlatos
MEDCHAP DISTRIBUIDORA DE MEDICAMENTOS SÃO JOSÉ DOS PINHAIS,https://www.medchap.com.br/,"Rua Leozir Ferreira dos Santos, 203 - Campo Largo da Roseira, São José dos Pinhais - PR, 83090-588, Brazil",4.0,25.0,+55 49 2049-2400,"point_of_interest, establishment",,Google Places Advanced,"Distribuidora de Medicamentos e Correlatos in Joinville, SC","Joinville, SC",Distribuidora de Medicamentos e Correlatos
Farmácia Escola,https://www.joinville.sc.gov.br/institucional/ses/dps/ufl/fae/,"R. Rio do Sul, 270 - Bucarein, Joinville - SC, 89202-201, Brazil",3.7,221.0,+55 47 3433-2575,"pharmacy, health, point_of_interest, store, establishment",,Google Places Advanced,"Distribuidora de Medicamentos e Correlatos in Joinville, SC","Joinville, SC",Distribuidora de Medicamentos e Correlatos
Drogaria Coradelli Paranaguamirim,,"Av. Kurt Meinert, 400 - Paranaguamirim, Joinville - SC, 89231-700, Brazil",4.4,18.0,+55 47 99627-8590,"pharmacy, health, point_of_interest, store, establishment",,Google Places Advanced,"Distribuidora de Medicamentos e Correlatos in Joinville, SC","Joinville, SC",Distribuidora de Medicamentos e Correlatos
Azurelog Transportes,https://azurelog.com.br/,"BR-101, 43 - Nova Brasília, Joinville - SC, 89213-125, Brazil",3.6,39.0,+55 47 3454-7979,"corporate_office, point_of_interest, establishment",,Google Places Advanced,"Distribuidora de Medicamentos e Correlatos in Joinville, SC","Joinville, SC",Distribuidora de Medicamentos e Correlatos
Odontomedic,,"R. 9 de Março, 777 - Centro, Joinville - SC, 89201-400, Brazil",5.0,2.0,+55 47 3455-2626,"health, point_of_interest, store, establishment",,Google Places Advanced,"Importadora de Produtos para Saúde in Joinville, SC","Joinville, SC",Importadora de Produtos para Saúde
UGHC Brasil,,"Av. das Indústrias, 901 - Porto Grande, Araquari - SC, 89245-000, Brazil",4.5,16.0,+55 41 3027-5454,"corporate_office, point_of_interest, establishment",,Google Places Advanced,"Logística Hospitalar in Joinville, SC","Joinville, SC",Logística Hospitalar
Laboratório de Prótese Dentária F&J,,"R. Santa Catarina, 163 - Floresta, Joinville - SC, 89211-300, Brazil",5.0,1.0,+55 47 3436-9722,"point_of_interest, health, establishment",,Google Places Advanced,"Laboratório de Prótese Dentária Digital in Joinville, SC","Joinville, SC",Laboratório de Prótese Dentária Digital
Barbosa Odontológica,,"R. Praeses Wuestner - Centro, Joinville - SC, 89201-320, Brazil",5.0,2.0,+55 41 99598-9723,"point_of_interest, health, establishment",,Google Places Advanced,"Laboratório de Prótese Dentária Digital in Joinville, SC","Joinville, SC",Laboratório de Prótese Dentária Digital
JP Cursos,,"R. Rio Grande do Sul, 464 - Anita Garibaldi, Joinville - SC, 89203-570, Brazil",5.0,236.0,+55 47 99265-1011,"point_of_interest, establishment",,Google Places Advanced,"Laboratório de Prótese Dentária Digital in Joinville, SC","Joinville, SC",Laboratório de Prótese Dentária Digital
"Clinica Cedus - Exames de ultrassom, Doppler e diagnóstico por imagem em Joinville",http://www.clinicacedus.com.br/,"R. Lages, 660 - Centro, Joinville - SC, 89201-205, Brazil",4.4,1110.0,+55 47 3032-2525,"doctor, point_of_interest, health, establishment",,Google Places Advanced,"Laboratório de Prótese Dentária Digital in Joinville, SC","Joinville, SC",Laboratório de Prótese Dentária Digital
Consultório Dr. Salomão Ostetto,http://salomaoostetto.com.br/,"R. Alexandre Döhler, 129 - 4º andar - Sala 406 - Centro, Joinville - SC, 89201-260, Brazil",5.0,10.0,+55 47 3026-3676,"dentist, doctor, point_of_interest, health, establishment",,Google Places Advanced,"Laboratório de Prótese Dentária Digital in Joinville, SC","Joinville, SC",Laboratório de Prótese Dentária Digital
FESC,,"R. Otto Boehm, 458 - América, Joinville - SC, 89201, Brazil",4.5,10.0,+55 47 3441-0541,"point_of_interest, establishment",,Google Places Advanced,"Empresa de Tecnologia em Saúde in Joinville, SC","Joinville, SC",Empresa de Tecnologia em Saúde
TeleWorld Tecnologia e Gestão de Pessoas,http://www.teleworld.com.br/,"R. Pres. Campos Salles, 695 - Glória, Joinville - SC, 89217-100, Brazil",5.0,3.0,+55 47 3278-7879,"point_of_interest, establishment",,Google Places Advanced,"Empresa de Tecnologia em Saúde in Joinville, SC","Joinville, SC",Empresa de Tecnologia em Saúde
Seiza Coworking - Compartilhando Saúde,http://www.seiza.com.br/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=11232561485051978146,"R. Fernando Ferrari, 109 - Bucarein, Joinville - SC, 89202-210, Brazil",5.0,86.0,+55 47 99901-8949,"point_of_interest, establishment",,Google Places Advanced,"Empresa de Tecnologia em Saúde in Joinville, SC","Joinville, SC",Empresa de Tecnologia em Saúde
JUMAS EQUIPAMENTOS MÉDICOS - FABRICA,,"R. Geraldo Geraldi, 254 - Recreio Anhanguera, Ribeirão Preto - SP, 14097-120, Brazil",,,,"point_of_interest, establishment",,Google Places Advanced,"Fabricante de Equipamentos Médicos in Ribeirão Preto, SP","Ribeirão Preto, SP",Fabricante de Equipamentos Médicos
Cirurgica Mazzei,,"Av. do Café, 1846 - Vila Tiberio, Ribeirão Preto - SP, 14050-220, Brazil",5.0,36.0,+55 16 3234-4091,"health, point_of_interest, store, establishment",,Google Places Advanced,"Fabricante de Equipamentos Médicos in Ribeirão Preto, SP","Ribeirão Preto, SP",Fabricante de Equipamentos Médicos
SERPRO HOSPITALAR EQUIPAMENTOS MÉDICOS,,"R. Santa Catarina, 1463 - Sumarezinho, Ribeirão Preto - SP, 14055-480, Brazil",5.0,17.0,+55 16 3019-3019,"health, point_of_interest, store, establishment",,Google Places Advanced,"Fabricante de Equipamentos Médicos in Ribeirão Preto, SP","Ribeirão Preto, SP",Fabricante de Equipamentos Médicos
Inova Comercial Hospitalar,,"R. Campinas, 2033 - Vila Carvalho, Ribeirão Preto - SP, 14075-070, Brazil",4.5,2.0,+55 16 3238-1900,"point_of_interest, health, establishment",,Google Places Advanced,"Indústria de Materiais Hospitalares in Ribeirão Preto, SP","Ribeirão Preto, SP",Indústria de Materiais Hospitalares
MedClinical - Produtos Médicos e Odontológicos,,"Av. do Café, 1388 - Vila Tiberio, Ribeirão Preto - SP, 14050-220, Brazil",5.0,6.0,+55 16 99219-4044,"wholesaler, store, point_of_interest, health, establishment",,Google Places Advanced,"Indústria de Materiais Hospitalares in Ribeirão Preto, SP","Ribeirão Preto, SP",Indústria de Materiais Hospitalares
Universal Odonto Saúde,,"R. Mém de Sá, 449 - Campos Elísios, Ribeirão Preto - SP, 14080-490, Brazil",4.9,37.0,+55 16 98244-3534,"health, store, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Ribeirão Preto, SP","Ribeirão Preto, SP",Fabricante de Produtos Odontológicos
Kanumasan Equipamentos Odontológicos,,"R. Alice Além Saadi, 855 - Loja 01 - Nova Ribeirânia, Ribeirão Preto - SP, 14096-570, Brazil",5.0,4.0,+55 16 99416-1707,"store, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Produtos Odontológicos in Ribeirão Preto, SP","Ribeirão Preto, SP",Fabricante de Produtos Odontológicos
Dr. Sérgio Ravelli - Implant Center,,"R. Visc. de Inhaúma, 580 - sala 511 - Centro, Ribeirão Preto - SP, 14010-100, Brazil",5.0,74.0,+55 16 3941-0070,"dentist, doctor, health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Dentários in Ribeirão Preto, SP","Ribeirão Preto, SP",Fabricante de Implantes Dentários
Médica Distribuidora,,"R. Prudente de Morais, 1140 - Centro, Ribeirão Preto - SP, 14015-100, Brazil",,,+55 16 3941-4565,"point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Ortopédicos in Ribeirão Preto, SP","Ribeirão Preto, SP",Fabricante de Implantes Ortopédicos
Delta Implantes Especializados,,"Av. Independência, 3607 - Jardim Sumare, Ribeirão Preto - SP, 14026-150, Brazil",,,,"point_of_interest, establishment",,Google Places Advanced,"Fabricante de Implantes Ortopédicos in Ribeirão Preto, SP","Ribeirão Preto, SP",Fabricante de Implantes Ortopédicos
Surgical Group - Instrumentais Cirúrgicos,,"Av. Caramuru, 3021 - Jardim Sumare, Ribeirão Preto - SP, 14025-080, Brazil",5.0,1.0,+55 16 99250-7982,"health, point_of_interest, store, establishment",,Google Places Advanced,"Fabricante de Instrumentos Cirúrgicos in Ribeirão Preto, SP","Ribeirão Preto, SP",Fabricante de Instrumentos Cirúrgicos
CIRÚRGICA FLECHA,,"Av. Santa Luzia, 577 - Jardim Sumare, Ribeirão Preto - SP, 40295-050, Brazil",5.0,12.0,+55 16 3636-2181,"corporate_office, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Instrumentos Cirúrgicos in Ribeirão Preto, SP","Ribeirão Preto, SP",Fabricante de Instrumentos Cirúrgicos
Bela vista Prótese Ocular,,"R. Olavo Bilac, 648 - Vila Seixas, Ribeirão Preto - SP, 14020-020, Brazil",5.0,1.0,+55 16 99216-8730,"health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Próteses in Ribeirão Preto, SP","Ribeirão Preto, SP",Fabricante de Próteses
Laboratório de Prótese Kiko,,"R. Visc. de Inhaúma, 490 - Conj 403 - Centro, Ribeirão Preto - SP, 14010-100, Brazil",,,+55 16 98187-6302,"health, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Próteses in Ribeirão Preto, SP","Ribeirão Preto, SP",Fabricante de Próteses
Prolkorpus Malhas de Compressão,,"R. Amadeu Amaral, 490 - Vila Seixas, Ribeirão Preto - SP, 14020-050, Brazil",5.0,12.0,+55 16 3610-5245,"health, store, point_of_interest, establishment",,Google Places Advanced,"Fabricante de Próteses in Ribeirão Preto, SP","Ribeirão Preto, SP",Fabricante de Próteses
Patriar - Peças e Materiais para Ar Condicionado Ribeirão Preto,,"R. Duque de Caxias, 1246 - Centro, Ribeirão Preto - SP, 14015-020, Brazil",4.8,16.0,+55 16 3289-9119,"point_of_interest, store, establishment",,Google Places Advanced,"Fabricante de Próteses in Ribeirão Preto, SP","Ribeirão Preto, SP",Fabricante de Próteses
Floer,,"R. Daniel Kujawski, 552 - Jardim Macedo, Ribeirão Preto - SP, 14091-010, Brazil",4.8,52.0,+55 16 3636-7241,"pharmacy, store, health, point_of_interest, establishment",,Google Places Advanced,"Indústria Farmacêutica in Ribeirão Preto, SP","Ribeirão Preto, SP",Indústria Farmacêutica
Farmacore Biotecnologia,,"Av. Drª. Nadir Águiar, 1805 - Jardim Dr. Paulo Gomes Romeo, Ribeirão Preto - SP, 14056-680, Brazil",5.0,3.0,+55 16 3629-3782,"point_of_interest, establishment",,Google Places Advanced,"Indústria Farmacêutica in Ribeirão Preto, SP","Ribeirão Preto, SP",Indústria Farmacêutica
